Manufacturer,Vestas
Model,V112-3450
Capacity,3450
Usage,Onshore
Power curve,
windspeed(m/s),power(kW)
2.0,0.0
3.0,7.0
3.5,53.0
4.0,123.0
4.5,208.0
5.0,309.0
5.5,427.0
6.0,567.0
6.5,732.0
7.0,927.0
7.5,1149.0
8.0,1401.0
8.5,1688.0
9.0,2006.0
9.5,2348.0
10.0,2693.0
10.5,3011.0
11.0,3252.0
11.5,3388.0
12.0,3436.0
12.5,3448.0
13.0,3450.0
13.5,3450.0
15.0,3450.0
17.0,3450.0
19.0,3450.0
21.0,3450.0
22.0,3450.0
23.0,3450.0
24.0,3450.0
25.0,3450.0
